order_id,date,product_name,region,warehouse,quantity,price
ORD47283,2022-04-28,,Karnataka,WH-JAI,81.0,718.12
ORD47284,2023-12-06,Detergent 500g,Gujarat,WH-AHM,121.95488981531744,103.74
ORD47285,2023-09-29,Detergent 500g,Madhya Pradesh,WH-IND,110.0,503.17
ORD47286,2023-03-31,Tea 500g,Rajasthan,WH-JAI,4.0,367.79
ORD47287,2023-08-03,Sunflower Oil 1L,Maharashtra,WH-JAI,56.0,203.86
ORD47288,2023-06-01,Tea 500g,Delhi,WH-DEL,36.0,71.19
ORD47289,2022-08-06,Peanut Butter Crunchy 500g,Karnataka,WH-JAI,17.0,233.79
ORD47290,2022-03-22,Milk 500ml,Rajasthan,WH-MUM,85.0,169.31
ORD47291,24/05/22,Milk 500ml,Maharashtra,WH-BLR,63.0,383.22
ORD47292,2023-02-12,Sunflower Oil 5L,Maharashtra,WH-IND,96.0,120.56
ORD47293,2023-03-28,Milk 1L,Madhya Pradesh,WH-AHM,73.0,665.79
ORD47294,2023-10-12,Peanut Butter Crunchy 1kg,Chhattisgarh,WH-IND,,738.61
ORD47295,2022-01-10,Sunflower Oil 1L,Madhya Pradesh,WH-MUM,73.0,330.31
ORD47296,2023-06-28,Milk 500ml,Madhya Pradesh,WH-JAI,59.0,461.88
ORD47297,2022-11-29,Biscuits 500g,Chhattisgarh,WH-RAI,94.21281805084801,446.94
ORD47298,2024-06-05,Tea 250g,Chhattisgarh,WH-MUM,,117.32
ORD47299,2023-05-19,Sunflower Oil 1L,Madhya Pradesh,WH-RAI,64.0,727.73
ORD47300,2022-03-29,Peanut Butter Crunchy 500g,Madhya Pradesh,WH-RAI,104.0,691.11
ORD47301,11/08/22,Biscuits 200g,Karnataka,WH-JAI,93.0,161.79
ORD47302,2023-01-13,,Delhi,WH-JAI,1.0,615.46
ORD47303,2024-03-13,Milk 1L,Maharashtra,WH-MUM,54.0,266.3
ORD47304,2024-04-05,Biscuits 200g,Karnataka,WH-IND,64.0,655.73
ORD47305,2024-02-26,Detergent 2kg,Chhattisgarh,WH-RAI,96.0,798.48
ORD47306,15/02/22,Milk 1L,Gujarat,WH-AHM,10.0,393.7
ORD47307,2023-10-17,Sunflower Oil 1L,Karnataka,WH-MUM,43.27805978583587,241.23
ORD47308,2022-04-02,Milk 1L,Rajasthan,WH-RAI,66.0,287.2
ORD47309,2023-08-30,Tea 250g,Delhi,WH-JAI,88.0,431.56
ORD47310,2022-11-14,Peanut Butter Smooth 1kg,Gujarat,WH-BLR,176.80713809856488,462.59
ORD47311,2022-02-23,Sunflower Oil 5L,Karnataka,WH-RAI,1.0,122.58
ORD47312,2024-07-10,Detergent 1kg,Chhattisgarh,WH-AHM,98.0,415.26
ORD47313,2024-02-07,Tea 250g,Maharashtra,WH-RAI,23.0,399.39
ORD47314,2023-08-23,Detergent 500g,Madhya Pradesh,WH-MUM,42.0,271.87
ORD47315,2022-01-31,Coffee 200g,Maharashtra,WH-JAI,56.0,366.22
ORD47316,2022-06-22,Milk 1L,Madhya Pradesh,WH-JAI,62.0,777.14
ORD47317,2023-09-23,Biscuits 500g,Chhattisgarh,WH-DEL,66.0,172.81
ORD47318,2022-08-19,Biscuits 500g,Karnataka,WH-BLR,63.0,570.38
ORD47319,2023-05-09,Biscuits 200g,Maharashtra,WH-RAI,79.0,313.84
ORD47320,2024-05-25,Milk 500ml,Delhi,WH-RAI,,196.22
ORD47321,2024-04-18,Peanut Butter Smooth 1kg,Karnataka,WH-MUM,35.0,584.66
ORD47322,2022-12-16,Tea 250g,Chhattisgarh,WH-IND,76.72792492712104,72.77
ORD47323,2024-09-13,,Chhattisgarh,WH-MUM,135.0,583.35
ORD47324,2022-07-01,Coffee 200g,Maharashtra,WH-JAI,100.0,140.8
ORD47325,2023-03-07,Milk 500ml,Madhya Pradesh,WH-RAI,79.0,92.13
ORD47326,2024-02-01,Milk 500ml,Madhya Pradesh,WH-IND,52.0,237.76
ORD47327,09/07/22,Sunflower Oil 5L,Madhya Pradesh,WH-DEL,8.0,323.57
ORD47328,2023-01-20,Biscuits 100g,Chhattisgarh,WH-AHM,52.0,658.0
ORD47329,2023-05-07,Biscuits 200g,Maharashtra,WH-JAI,,522.55
ORD47330,2022-04-22,,Chhattisgarh,WH-AHM,72.32087524476366,253.1
ORD47331,20/12/23,,Delhi,WH-RAI,84.45589821960021,594.42
ORD47332,2022-12-27,Detergent 500g,Delhi,WH-IND,,323.92
ORD47333,2022-07-25,Coffee 200g,Madhya Pradesh,WH-IND,,535.82
ORD47334,2023-06-23,Peanut Butter Crunchy 1kg,Gujarat,WH-AHM,35.0,217.09
ORD47335,2024-04-08,Biscuits 100g,Delhi,WH-BLR,47.0,241.53
ORD47336,2024-09-25,Peanut Butter Crunchy 1kg,Rajasthan,WH-MUM,41.0,47.0
ORD47337,01/10/22,Detergent 500g,Chhattisgarh,WH-AHM,31.06451995009249,736.74
ORD47338,2024-02-14,Milk 500ml,Gujarat,WH-RAI,88.0,151.9
ORD47339,21/09/23,Milk 500ml,Karnataka,WH-JAI,39.0,300.54
ORD47340,2024-06-15,Coffee 200g,Delhi,WH-BLR,24.0,552.96
ORD47341,2023-05-17,Milk 1L,Rajasthan,WH-IND,48.0,791.35
ORD47342,2024-06-27,Milk 500ml,Maharashtra,WH-AHM,,243.25
ORD47343,2024-01-25,Tea 500g,Delhi,WH-AHM,73.0,410.81
ORD47344,2022-09-02,Detergent 1kg,Delhi,WH-DEL,34.0,163.89
ORD47345,2022-10-31,Milk 500ml,Delhi,WH-RAI,,749.27
ORD47346,2024-09-12,Peanut Butter Crunchy 500g,Maharashtra,WH-IND,103.0,139.79
ORD47347,2024-06-19,Biscuits 500g,Delhi,WH-RAI,26.0,484.35
ORD47348,04/06/24,Tea 500g,Rajasthan,WH-IND,26.0,567.82
ORD47349,2024-08-30,Milk 500ml,Madhya Pradesh,WH-IND,119.0,210.99
ORD47350,2024-05-31,Peanut Butter Smooth 200g,Delhi,WH-AHM,82.0,707.01
ORD47351,21/03/24,Milk 1L,Madhya Pradesh,WH-JAI,80.9131031866841,130.81
ORD47352,2024-05-11,Biscuits 100g,Gujarat,WH-DEL,48.0,139.44
ORD47353,2024-02-21,Peanut Butter Crunchy 1kg,Maharashtra,WH-IND,166.45873530081536,242.93
ORD47354,2024-01-05,Sunflower Oil 5L,Karnataka,WH-RAI,32.0,144.63
ORD47355,2023-08-28,Milk 500ml,Rajasthan,WH-IND,47.0,283.92
ORD47356,2024-03-15,Peanut Butter Crunchy 1kg,Karnataka,WH-RAI,33.0,52.33
ORD47357,2024-09-18,Milk 1L,Rajasthan,WH-RAI,93.0,391.21
ORD47358,2023-07-12,Biscuits 500g,Chhattisgarh,WH-DEL,72.0,581.17
ORD47359,2022-04-04,,Chhattisgarh,WH-MUM,82.0,437.61
ORD47360,2022-02-13,Milk 500ml,Karnataka,WH-MUM,21.0,430.14
ORD47361,2022-08-09,Biscuits 500g,Maharashtra,WH-DEL,85.0,292.48
ORD47362,2022-09-09,Coffee 200g,Madhya Pradesh,WH-DEL,120.0,207.67
ORD47363,2024-02-23,Tea 250g,Delhi,WH-RAI,25.0,749.71
ORD47364,06/01/23,Biscuits 100g,Maharashtra,WH-DEL,59.0,697.68
ORD47365,2024-03-28,Detergent 500g,Karnataka,WH-MUM,71.0,306.41
ORD47366,2023-02-06,Sunflower Oil 2L,Madhya Pradesh,WH-RAI,,218.42
ORD47367,2023-03-02,Tea 500g,Chhattisgarh,WH-DEL,49.0,577.57
ORD47368,2024-06-14,Milk 1L,Gujarat,WH-DEL,105.0,720.84
ORD47369,26/01/23,Detergent 500g,Madhya Pradesh,WH-BLR,33.0,586.45
ORD47370,2023-04-01,Peanut Butter Crunchy 1kg,Karnataka,WH-BLR,48.0,358.73
ORD47371,2022-08-10,Sunflower Oil 2L,Chhattisgarh,WH-AHM,42.0,237.98
ORD47372,2022-10-02,Milk 500ml,Madhya Pradesh,WH-MUM,75.38935632645627,100.36
ORD47373,2023-08-31,Biscuits 100g,Madhya Pradesh,WH-RAI,,793.81
ORD47374,2024-04-19,Biscuits 500g,Chhattisgarh,WH-JAI,37.0,705.76
ORD47375,2024-09-16,Detergent 2kg,Delhi,WH-JAI,44.0,132.59
ORD47376,22/05/23,Biscuits 100g,Madhya Pradesh,WH-DEL,13.0,604.39
ORD47377,2023-01-28,Peanut Butter Smooth 200g,Gujarat,WH-JAI,58.0,598.23
ORD47378,2024-03-10,Coffee 200g,Rajasthan,WH-IND,111.0,493.42
ORD47379,2023-06-11,Milk 1L,Chhattisgarh,WH-JAI,88.0,406.89
ORD47380,2022-01-20,Tea 500g,Chhattisgarh,WH-DEL,63.0,82.55
ORD47381,2023-11-08,Tea 500g,Madhya Pradesh,WH-BLR,66.03415644078747,566.63
ORD47382,2023-08-11,Biscuits 500g,Chhattisgarh,WH-BLR,74.0,261.17
ORD47383,29/11/22,Detergent 500g,Karnataka,WH-JAI,32.455594126202016,361.35
ORD47384,03/12/22,,Rajasthan,WH-IND,130.55377819402605,111.02
ORD47385,20/12/22,Sunflower Oil 5L,Gujarat,WH-JAI,157.03179164956458,429.51
ORD47386,14/05/22,Biscuits 200g,Chhattisgarh,WH-IND,88.0,569.97
ORD47387,2024-09-11,Milk 1L,Karnataka,WH-BLR,37.0,586.63
ORD47388,2024-02-08,Detergent 1kg,Delhi,WH-AHM,62.0,681.2
ORD47389,2022-11-14,Tea 500g,Karnataka,WH-IND,92.27004712947584,320.29
ORD47390,2023-05-31,Sunflower Oil 1L,Delhi,WH-DEL,74.0,144.73
ORD47391,2024-02-03,Peanut Butter Crunchy 1kg,Delhi,WH-BLR,78.0,621.44
ORD47392,2024-01-26,Peanut Butter Smooth 200g,Chhattisgarh,WH-RAI,37.0,325.63
ORD47393,2023-04-16,Sunflower Oil 5L,Rajasthan,WH-BLR,73.0,770.9
ORD47394,2022-05-21,Milk 500ml,Madhya Pradesh,WH-BLR,88.0,185.38
ORD47395,2024-07-05,Detergent 1kg,Gujarat,WH-JAI,,657.76
ORD47396,2023-08-31,Milk 1L,Delhi,WH-DEL,25.0,407.0
ORD47397,2023-08-19,Peanut Butter Crunchy 200g,Karnataka,WH-DEL,108.0,334.58
ORD47398,2024-09-21,Biscuits 200g,Delhi,WH-IND,112.0,523.38
ORD47399,2024-05-26,Detergent 2kg,Madhya Pradesh,WH-JAI,125.0,639.73
ORD47400,2023-12-04,Detergent 1kg,Gujarat,WH-IND,183.8082740150816,93.26
ORD47401,2022-09-27,Coffee 200g,Rajasthan,WH-BLR,18.0,729.65
ORD47402,2023-11-29,Milk 1L,Maharashtra,WH-DEL,72.5829989926502,562.22
ORD47403,24/06/22,Tea 500g,Delhi,WH-MUM,118.0,667.21
ORD47404,2023-03-13,Tea 250g,Gujarat,WH-RAI,56.0,357.4
ORD47405,2024-09-07,Coffee 200g,Maharashtra,WH-BLR,75.0,337.58
ORD47406,02/07/24,Milk 500ml,Chhattisgarh,WH-JAI,23.0,631.94
ORD47407,2023-05-24,Peanut Butter Crunchy 1kg,Madhya Pradesh,WH-BLR,77.0,655.09
ORD47408,2022-09-27,Biscuits 200g,Maharashtra,WH-DEL,63.0,145.87
ORD47409,2023-03-19,Peanut Butter Smooth 1kg,Delhi,WH-JAI,51.0,754.01
ORD47410,12/06/22,Milk 1L,Madhya Pradesh,WH-IND,43.0,590.27
ORD47411,15/01/23,,Madhya Pradesh,WH-BLR,57.0,311.65
ORD47412,2022-08-10,Milk 500ml,Chhattisgarh,WH-AHM,72.0,503.45
ORD47413,2022-10-10,Milk 500ml,Delhi,WH-DEL,,600.22
ORD47414,2022-10-16,Peanut Butter Smooth 1kg,Karnataka,WH-JAI,154.71408811543935,624.57
ORD47415,2023-08-19,Peanut Butter Smooth 1kg,Maharashtra,WH-IND,34.0,318.22
ORD47416,2024-03-26,,Rajasthan,WH-IND,32.0,514.9
ORD47417,2023-01-12,Sunflower Oil 5L,Chhattisgarh,WH-AHM,82.0,354.16
ORD47418,27/05/23,Milk 500ml,Maharashtra,WH-IND,,383.28
ORD47419,2023-06-06,Coffee 200g,Gujarat,WH-BLR,89.0,181.09
ORD47420,2024-02-15,Tea 250g,Maharashtra,WH-DEL,97.0,192.68
ORD47421,01/10/22,Biscuits 500g,Maharashtra,WH-JAI,144.48647200589804,714.09
ORD47422,2024-04-04,Biscuits 200g,Delhi,WH-IND,111.0,170.58
ORD47423,29/01/24,Sunflower Oil 2L,Maharashtra,WH-DEL,30.0,122.41
ORD47424,2023-11-24,Peanut Butter Smooth 200g,Rajasthan,WH-BLR,134.73337968371584,393.17
ORD47425,2022-07-26,Detergent 2kg,Gujarat,WH-JAI,22.0,154.94
ORD47426,2022-03-13,,Rajasthan,WH-MUM,92.0,546.34
ORD47427,2024-01-11,Milk 500ml,Chhattisgarh,WH-JAI,34.0,125.24
ORD47428,2023-03-11,Detergent 2kg,Madhya Pradesh,WH-DEL,84.0,144.22
ORD47429,2024-04-02,Coffee 200g,Gujarat,WH-IND,47.0,147.58
ORD47430,2023-12-20,Milk 1L,Chhattisgarh,WH-DEL,44.33092622637258,124.4
ORD47431,2022-10-16,Milk 1L,Rajasthan,WH-BLR,158.32543299922776,432.36
ORD47432,2022-06-16,,Gujarat,WH-JAI,71.0,129.84
ORD47433,2023-05-07,Sunflower Oil 5L,Gujarat,WH-BLR,42.0,403.91
ORD47434,2022-05-29,Biscuits 200g,Madhya Pradesh,WH-MUM,73.0,44.08
ORD47435,2024-06-17,Sunflower Oil 2L,Karnataka,WH-AHM,91.0,363.47
ORD47436,2024-07-28,Biscuits 500g,Karnataka,WH-RAI,38.0,633.18
ORD47437,2023-11-18,Detergent 500g,Rajasthan,WH-JAI,102.35498514746507,70.55
ORD47438,2024-06-13,Biscuits 500g,Maharashtra,WH-RAI,118.0,311.89
ORD47439,2022-12-13,Peanut Butter Smooth 200g,Rajasthan,WH-MUM,,563.64
ORD47440,2023-01-02,Milk 1L,Karnataka,WH-AHM,84.0,359.33
ORD47441,2022-07-21,,Delhi,WH-MUM,6.0,213.33
ORD47442,2022-01-19,Detergent 2kg,Maharashtra,WH-AHM,21.0,187.86
ORD47443,2022-05-02,Biscuits 100g,Maharashtra,WH-BLR,61.0,698.98
ORD47444,2022-03-01,Sunflower Oil 5L,Delhi,WH-RAI,75.0,643.5
ORD47445,2022-04-08,Coffee 200g,Madhya Pradesh,WH-BLR,62.0,231.91
ORD47446,2024-02-16,,Delhi,WH-RAI,128.0,106.43
ORD47447,2023-09-16,Detergent 1kg,Delhi,WH-MUM,36.0,193.53
ORD47448,2024-07-27,Detergent 500g,Maharashtra,WH-IND,37.0,490.23
ORD47449,2023-07-03,Milk 500ml,Karnataka,WH-DEL,,715.19
ORD47450,2022-01-17,Milk 1L,Chhattisgarh,WH-JAI,51.0,239.64
ORD47451,28/02/23,Milk 1L,Rajasthan,WH-IND,58.0,629.22
ORD47452,2024-08-14,,Gujarat,WH-MUM,35.0,370.71
ORD47453,24/02/23,Sunflower Oil 2L,Chhattisgarh,WH-DEL,104.0,520.8
ORD47454,2023-03-29,Coffee 200g,Madhya Pradesh,WH-AHM,41.0,465.78
ORD47455,11/10/22,Biscuits 200g,Gujarat,WH-MUM,175.6534998322409,135.63
ORD47456,2023-04-23,Biscuits 200g,Karnataka,WH-DEL,58.0,378.27
ORD47457,2024-01-17,Sunflower Oil 5L,Madhya Pradesh,WH-AHM,22.0,602.8
ORD47458,2023-01-14,Tea 500g,Rajasthan,WH-MUM,294.19230508110485,394.9
ORD47459,2023-06-18,Coffee 200g,Rajasthan,WH-DEL,22.0,799.84
ORD47460,2022-05-07,Milk 500ml,Gujarat,WH-JAI,89.0,165.72
ORD47461,2023-04-18,Milk 500ml,Maharashtra,WH-DEL,103.0,119.79
ORD47462,2022-12-24,Biscuits 100g,Gujarat,WH-RAI,,300.02
ORD47463,2024-06-20,Sunflower Oil 2L,Chhattisgarh,WH-AHM,51.0,661.74
ORD47464,2023-06-17,Milk 1L,Karnataka,WH-IND,41.0,651.43
ORD47465,2024-07-20,Milk 500ml,Karnataka,WH-DEL,90.0,51.96
ORD47466,2023-04-10,Milk 1L,Karnataka,WH-JAI,60.0,128.25
ORD47467,10/02/23,Sunflower Oil 2L,Chhattisgarh,WH-JAI,58.0,152.89
ORD47468,2022-04-03,Milk 1L,Gujarat,WH-DEL,39.0,705.61
ORD47469,2022-03-13,Detergent 500g,Gujarat,WH-BLR,89.0,614.27
ORD47470,2022-07-17,,Gujarat,WH-RAI,115.0,259.69
ORD47471,2022-12-04,Peanut Butter Crunchy 1kg,Chhattisgarh,WH-RAI,110.11253533935248,427.69
ORD47472,2023-09-12,Coffee 200g,Delhi,WH-JAI,37.0,752.85
ORD47473,2023-05-13,Biscuits 500g,Delhi,WH-IND,61.0,724.42
ORD47474,2023-04-29,Coffee 200g,Maharashtra,WH-JAI,70.0,405.78
ORD47475,2022-02-01,Biscuits 100g,Gujarat,WH-IND,42.0,656.25
ORD47476,2024-03-25,Sunflower Oil 5L,Delhi,WH-IND,,585.55
ORD47477,2022-09-04,Milk 500ml,Gujarat,WH-JAI,112.0,636.89
ORD47478,2022-08-18,Biscuits 200g,Gujarat,WH-DEL,43.0,32.74
ORD47479,2024-06-15,Milk 500ml,Delhi,WH-BLR,25.0,41.93
ORD47480,2024-03-24,Sunflower Oil 1L,Maharashtra,WH-JAI,61.0,47.36
ORD47481,2022-08-04,,Maharashtra,WH-AHM,37.0,425.55
ORD47482,09/03/23,Biscuits 100g,Madhya Pradesh,WH-IND,79.0,412.64
ORD47483,2022-03-09,Biscuits 100g,Delhi,WH-DEL,,374.63
ORD47484,18/09/24,Tea 500g,Madhya Pradesh,WH-JAI,83.0,558.76
ORD47485,2022-02-03,Tea 250g,Delhi,WH-BLR,52.0,217.09
ORD47486,2023-05-10,Sunflower Oil 2L,Chhattisgarh,WH-IND,77.0,699.19
ORD47487,2023-10-07,,Gujarat,WH-JAI,79.73067964493777,686.97
ORD47488,2024-02-22,Tea 500g,Rajasthan,WH-IND,52.0,388.77
ORD47489,2023-08-08,Sunflower Oil 1L,Karnataka,WH-MUM,92.0,79.01
ORD47490,2024-01-23,Biscuits 500g,Madhya Pradesh,WH-IND,66.0,396.61
ORD47491,2024-05-09,Milk 500ml,Karnataka,WH-BLR,48.0,357.52
ORD47492,2024-04-04,Coffee 200g,Maharashtra,WH-JAI,5.0,791.32
ORD47493,30/07/23,Milk 500ml,Maharashtra,WH-JAI,79.0,514.95
ORD47494,2022-01-26,,Gujarat,WH-RAI,339.38859045353547,118.6
ORD47495,2022-12-30,Tea 500g,Madhya Pradesh,WH-RAI,93.35505892263362,754.45
ORD47496,2023-05-20,Detergent 1kg,Rajasthan,WH-IND,1.0,479.15
ORD47497,2023-01-24,Milk 1L,Madhya Pradesh,WH-RAI,,143.44
ORD47498,2024-02-13,Milk 500ml,Rajasthan,WH-DEL,3.0,471.75
ORD47499,26/06/22,Peanut Butter Crunchy 500g,Karnataka,WH-DEL,30.0,518.36
ORD47500,14/01/22,Milk 1L,Gujarat,WH-IND,165.06526935989848,359.55
ORD47501,2023-11-09,Coffee 200g,Rajasthan,WH-DEL,90.14798226977506,628.2
ORD47502,2022-11-11,Peanut Butter Smooth 1kg,Gujarat,WH-JAI,251.7072830932478,695.98
ORD47503,2022-07-16,Biscuits 500g,Rajasthan,WH-JAI,21.0,709.24
ORD47504,2023-06-23,Milk 500ml,Delhi,WH-IND,99.0,599.93
ORD47505,2022-09-20,Milk 500ml,Karnataka,WH-MUM,78.0,478.25
ORD47506,2023-06-15,Biscuits 200g,Maharashtra,WH-MUM,63.0,629.82
ORD47507,2024-03-13,Peanut Butter Crunchy 200g,Rajasthan,WH-MUM,62.0,175.31
ORD47508,2022-04-09,Milk 500ml,Rajasthan,WH-IND,90.0,665.73
ORD47509,2022-04-25,Biscuits 200g,Karnataka,WH-IND,29.0,201.65
ORD47510,2024-03-02,,Karnataka,WH-DEL,80.0,232.61
ORD47511,2023-02-23,Detergent 500g,Delhi,WH-BLR,,439.09
ORD47512,2022-01-03,Milk 1L,Rajasthan,WH-AHM,4.0,797.4
ORD47513,2023-01-30,Biscuits 100g,Madhya Pradesh,WH-RAI,18.0,510.33
ORD47514,2022-03-09,Milk 500ml,Maharashtra,WH-RAI,61.0,498.19
ORD47515,2024-08-05,Biscuits 100g,Delhi,WH-RAI,80.0,407.09
ORD47516,2024-03-06,Milk 500ml,Maharashtra,WH-AHM,124.0,187.19
ORD47517,2023-11-26,,Karnataka,WH-AHM,112.21038299034684,245.36
ORD47518,2023-01-27,Tea 500g,Chhattisgarh,WH-DEL,14.0,243.97
ORD47519,2022-01-24,Sunflower Oil 5L,Rajasthan,WH-IND,19.0,605.97
ORD47520,2024-04-08,Sunflower Oil 2L,Rajasthan,WH-AHM,63.0,320.15
ORD47521,2022-07-19,,Rajasthan,WH-BLR,72.0,511.18
ORD47522,07/09/24,Sunflower Oil 2L,Delhi,WH-JAI,22.0,243.75
ORD47523,2023-06-07,Detergent 500g,Chhattisgarh,WH-JAI,52.0,239.21
ORD47524,2024-04-24,,Chhattisgarh,WH-BLR,61.0,277.23
ORD47525,08/02/23,Tea 250g,Maharashtra,WH-DEL,96.0,669.38
ORD47526,2022-03-17,Sunflower Oil 5L,Maharashtra,WH-RAI,67.0,332.29
ORD47527,2023-06-24,Biscuits 200g,Gujarat,WH-RAI,,461.74
ORD47528,2023-06-11,Biscuits 500g,Madhya Pradesh,WH-AHM,41.0,434.22
ORD47529,2022-11-23,Coffee 200g,Maharashtra,WH-IND,199.20377575786637,109.91
ORD47530,2024-09-10,,Rajasthan,WH-JAI,44.0,114.02
ORD47531,2024-08-24,Coffee 200g,Madhya Pradesh,WH-JAI,1.0,376.08
ORD47532,2024-03-21,Peanut Butter Smooth 1kg,Maharashtra,WH-AHM,45.0,121.44
ORD47533,2023-01-31,Biscuits 200g,Chhattisgarh,WH-DEL,97.0,562.08
ORD47534,2023-02-08,Biscuits 100g,Karnataka,WH-JAI,105.0,538.56
ORD47535,2023-06-29,Tea 500g,Maharashtra,WH-RAI,78.0,119.84
ORD47536,2022-09-03,Peanut Butter Smooth 1kg,Maharashtra,WH-JAI,,114.69
ORD47537,2024-09-14,Detergent 500g,Maharashtra,WH-JAI,61.0,610.59
ORD47538,2023-07-30,Detergent 500g,Madhya Pradesh,WH-AHM,116.0,207.91
ORD47539,2024-03-17,Peanut Butter Crunchy 1kg,Chhattisgarh,WH-AHM,103.0,738.93
ORD47540,2022-09-05,Tea 500g,Karnataka,WH-IND,1.0,431.72
ORD47541,2022-12-19,Biscuits 100g,Madhya Pradesh,WH-BLR,,294.85
ORD47542,2023-08-13,Milk 500ml,Maharashtra,WH-JAI,18.0,179.16
ORD47543,2024-01-24,Coffee 200g,Chhattisgarh,WH-BLR,,401.74
ORD47544,2023-05-02,Peanut Butter Crunchy 500g,Rajasthan,WH-RAI,54.0,536.1
ORD47545,2024-07-14,Milk 500ml,Rajasthan,WH-MUM,,495.77
ORD47546,2024-01-12,Biscuits 500g,Chhattisgarh,WH-MUM,120.0,480.64
ORD47547,2024-02-08,Sunflower Oil 1L,Karnataka,WH-DEL,56.0,82.06
ORD47548,2023-04-23,Milk 1L,Chhattisgarh,WH-IND,45.0,781.43
ORD47549,2023-03-13,Milk 500ml,Karnataka,WH-JAI,91.0,689.2
ORD47550,2022-06-21,Milk 1L,Delhi,WH-JAI,19.0,663.73
ORD47551,2022-12-12,Biscuits 200g,Gujarat,WH-AHM,,739.14
ORD47552,2023-01-19,Detergent 1kg,Maharashtra,WH-JAI,72.0,208.91
ORD47553,2023-03-27,Detergent 500g,Karnataka,WH-MUM,1.0,295.26
ORD47554,2023-06-29,Biscuits 500g,Rajasthan,WH-JAI,69.0,359.33
ORD47555,15/09/24,Milk 1L,Rajasthan,WH-IND,44.0,596.07
ORD47556,2022-06-08,Biscuits 200g,Chhattisgarh,WH-JAI,95.0,68.34
ORD47557,2024-05-12,Biscuits 500g,Gujarat,WH-AHM,83.0,749.93
ORD47558,2023-04-07,Biscuits 200g,Madhya Pradesh,WH-DEL,78.0,206.22
ORD47559,2022-01-10,Detergent 500g,Delhi,WH-RAI,42.0,325.22
ORD47560,2024-07-25,Biscuits 500g,Rajasthan,WH-JAI,118.0,84.22
ORD47561,2022-02-20,Biscuits 100g,Rajasthan,WH-DEL,39.0,666.47
ORD47562,2023-07-12,Detergent 500g,Gujarat,WH-RAI,123.0,450.93
ORD47563,2022-08-30,Biscuits 100g,Delhi,WH-JAI,37.0,377.39
ORD47564,25/04/23,Coffee 200g,Karnataka,WH-MUM,30.0,461.77
ORD47565,2024-05-08,Tea 250g,Rajasthan,WH-IND,41.0,606.62
ORD47566,2024-07-15,,Maharashtra,WH-DEL,68.0,436.08
ORD47567,01/03/23,Peanut Butter Smooth 1kg,Delhi,WH-JAI,,591.57
ORD47568,2022-07-21,Peanut Butter Crunchy 1kg,Madhya Pradesh,WH-BLR,110.0,679.84
ORD47569,2022-01-04,Milk 1L,Chhattisgarh,WH-DEL,,586.31
ORD47570,2023-03-01,Milk 500ml,Chhattisgarh,WH-BLR,69.0,527.35
ORD47571,2022-07-29,Detergent 500g,Madhya Pradesh,WH-MUM,81.0,612.21
ORD47572,2022-02-11,Milk 1L,Delhi,WH-IND,69.0,43.12
ORD47573,2023-12-14,Milk 1L,Maharashtra,WH-BLR,144.4490039960815,449.64
ORD47574,2023-07-31,Milk 500ml,Delhi,WH-MUM,101.0,77.48
ORD47575,2024-01-16,Sunflower Oil 1L,Chhattisgarh,WH-IND,53.0,792.11
ORD47576,2024-08-18,Peanut Butter Smooth 1kg,Rajasthan,WH-MUM,66.0,39.89
ORD47577,2022-06-19,Tea 500g,Chhattisgarh,WH-DEL,71.0,658.68
ORD47578,2022-01-08,Milk 500ml,Gujarat,WH-DEL,45.0,197.97
ORD47579,2024-09-22,Detergent 500g,Gujarat,WH-RAI,,369.91
ORD47580,2023-02-12,,Rajasthan,WH-DEL,27.0,62.85
ORD47581,2023-05-31,Biscuits 200g,Gujarat,WH-MUM,55.0,346.25
ORD47582,2024-06-17,Detergent 1kg,Chhattisgarh,WH-MUM,32.0,658.1
ORD47583,2023-03-22,Sunflower Oil 1L,Maharashtra,WH-RAI,93.0,104.04
ORD47584,2022-12-06,Milk 500ml,Madhya Pradesh,WH-RAI,117.01836660958605,151.23
ORD47585,23/05/22,Biscuits 500g,Madhya Pradesh,WH-AHM,65.0,586.69
ORD47586,2023-09-30,Biscuits 100g,Madhya Pradesh,WH-IND,33.0,618.0
ORD47587,2023-09-18,Milk 500ml,Rajasthan,WH-MUM,98.0,680.95
ORD47588,2024-08-18,Detergent 500g,Gujarat,WH-MUM,41.0,699.02
ORD47589,07/09/24,,Rajasthan,WH-DEL,72.0,540.92
ORD47590,2022-03-27,Milk 500ml,Rajasthan,WH-JAI,115.0,330.14
ORD47591,2023-06-08,Biscuits 100g,Delhi,WH-DEL,36.0,708.76
ORD47592,2023-05-07,Peanut Butter Smooth 200g,Maharashtra,WH-RAI,,443.1
ORD47593,2022-11-26,Tea 500g,Madhya Pradesh,WH-BLR,195.88512783424827,774.48
ORD47594,2022-02-14,Sunflower Oil 5L,Chhattisgarh,WH-AHM,97.0,620.33
ORD47595,2023-10-01,Tea 500g,Chhattisgarh,WH-DEL,160.59637213057232,457.01
ORD47596,2022-10-15,Biscuits 100g,Madhya Pradesh,WH-JAI,93.69153880666968,771.53
ORD47597,2023-07-18,Sunflower Oil 2L,Delhi,WH-DEL,14.0,275.77
ORD47598,2023-06-20,Detergent 1kg,Madhya Pradesh,WH-BLR,129.0,307.67
ORD47599,18/03/24,,Karnataka,WH-AHM,31.0,233.04
