OrderID,OrderDate,CustomerID,ProductID,SalesRepID,Quantity,UnitPrice,DiscountPercent,Region,Channel
SO00047992,2023-04-22 00:00:00,CUST0120,SKU0033,EMP0039,32,728.75,2,South,Modern Trade
SO00047993,2023-08-11 00:00:00,CUST0259,SKU0105,EMP0027,179,165.94,5,East,General Trade
SO00047994,2024-03-08 00:00:00,CUST0332,SKU0040,EMP0089,180,655.26,2,North,General Trade
SO00047995,2024-11-11 00:00:00,CUST0342,SKU0108,EMP0038,29,45.01,5,West,Wholesale
SO00047996,2024-11-19 00:00:00,CUST0461,SKU0105,EMP0015,124,168.7,10,West,General Trade
SO00047997,2023-05-12 00:00:00,CUST0417,SKU0008,EMP0056,110,586.26,10,West,General Trade
SO00047998,2023-06-04 00:00:00,CUST0014,SKU0086,EMP0033,122,772.26,2,West,Modern Trade
SO00047999,2024-07-11 00:00:00,CUST0222,SKU0040,EMP0091,172,648.42,7,West,Modern Trade
SO00048000,2023-08-02 00:00:00,CUST0280,SKU0120,EMP0087,152,802.47,5,South,Wholesale
SO00048001,2023-08-17 00:00:00,CUST0282,SKU0057,EMP0028,159,344.32,2,North,General Trade
SO00048002,2023-03-15 00:00:00,CUST0111,SKU0043,EMP0098,159,290.97,2,West,Wholesale
SO00048003,2024-12-18 00:00:00,CUST0266,SKU0040,EMP0061,94,628.3,7,East,General Trade
SO00048004,2023-05-30 00:00:00,CUST0271,SKU0070,EMP0032,195,316.13,2,North,Modern Trade
SO00048005,2023-07-30 00:00:00,CUST0242,SKU0065,EMP0099,126,781.73,0,North,General Trade
SO00048006,2023-11-10 00:00:00,CUST0340,SKU0024,EMP0021,28,627.29,0,North,General Trade
SO00048007,2024-05-06 00:00:00,CUST0102,SKU0091,EMP0047,30,227.78,2,West,Modern Trade
SO00048008,2023-10-03 00:00:00,CUST0063,SKU0052,EMP0097,166,687.74,0,North,General Trade
SO00048009,2023-03-14 00:00:00,CUST0083,SKU0084,EMP0021,84,20.17,5,West,Modern Trade
SO00048010,2024-12-15 00:00:00,CUST0433,SKU0050,EMP0090,77,63.78,10,East,Modern Trade
SO00048011,2024-03-07 00:00:00,CUST0467,SKU0069,EMP0018,167,372.65,7,East,Modern Trade
SO00048012,2023-02-24 00:00:00,CUST0459,SKU0040,EMP0071,64,636.6,10,West,Modern Trade
SO00048013,2024-09-15 00:00:00,CUST0418,SKU0103,EMP0055,82,688.61,2,East,Wholesale
SO00048014,2023-07-01 00:00:00,CUST0307,SKU0096,EMP0081,195,149.04,0,South,Wholesale
SO00048015,2023-06-08 00:00:00,CUST0003,SKU0112,EMP0100,144,312.98,5,North,General Trade
SO00048016,2024-03-13 00:00:00,CUST0336,SKU0013,EMP0042,93,624.57,2,West,Modern Trade
SO00048017,2024-10-21 00:00:00,CUST0166,SKU0035,EMP0006,40,341.86,10,North,Modern Trade
SO00048018,2024-03-31 00:00:00,CUST0390,SKU0083,EMP0035,99,433.51,2,North,Wholesale
SO00048019,2023-03-07 00:00:00,CUST0430,SKU0014,EMP0032,200,634.45,7,South,Wholesale
SO00048020,2023-03-09 00:00:00,CUST0145,SKU0091,EMP0059,7,223.18,2,South,Modern Trade
SO00048021,2024-01-31 00:00:00,CUST0310,SKU0101,EMP0069,186,370.45,5,East,Wholesale
SO00048022,2023-08-16 00:00:00,CUST0136,SKU0110,EMP0015,24,503.8,0,North,General Trade
SO00048023,2024-09-15 00:00:00,CUST0260,SKU0035,EMP0004,81,325.36,5,West,Modern Trade
SO00048024,2024-12-08 00:00:00,CUST0229,SKU0074,EMP0018,63,756.2,2,South,General Trade
SO00048025,2024-08-17 00:00:00,CUST0443,SKU0078,EMP0072,135,704.01,5,West,Modern Trade
SO00048026,2024-03-11 00:00:00,CUST0128,SKU0041,EMP0048,65,325.96,2,West,Modern Trade
SO00048027,2023-11-15 00:00:00,CUST0080,SKU0016,EMP0055,124,65.5,2,South,Modern Trade
SO00048028,2024-06-04 00:00:00,CUST0067,SKU0033,EMP0048,115,709.54,5,South,General Trade
SO00048029,2023-05-22 00:00:00,CUST0273,SKU0083,EMP0023,38,452.87,10,East,General Trade
SO00048030,2024-11-14 00:00:00,CUST0262,SKU0114,EMP0055,169,586.98,7,North,Modern Trade
SO00048031,2024-05-08 00:00:00,CUST0154,SKU0068,EMP0070,138,68.08,2,North,Modern Trade
SO00048032,2023-12-29 00:00:00,CUST0320,SKU0081,EMP0077,56,468.63,10,North,Wholesale
SO00048033,2023-10-18 00:00:00,CUST0235,SKU0119,EMP0066,88,613.92,2,South,Modern Trade
SO00048034,2023-05-12 00:00:00,CUST0098,SKU0111,EMP0062,100,356.87,0,North,General Trade
SO00048035,2024-09-29 00:00:00,CUST0112,SKU0059,EMP0045,1,742.8,7,South,Modern Trade
SO00048036,2023-12-12 00:00:00,CUST0267,SKU0116,EMP0078,5,258.24,7,South,Modern Trade
SO00048037,2023-05-24 00:00:00,CUST0323,SKU0038,EMP0053,123,25.45,10,East,Modern Trade
SO00048038,2024-07-02 00:00:00,CUST0039,SKU0071,EMP0004,48,588.76,5,North,General Trade
SO00048039,2023-06-15 00:00:00,CUST0480,SKU0116,EMP0058,159,262.14,2,North,General Trade
SO00048040,2023-09-10 00:00:00,CUST0032,SKU0082,EMP0078,41,665.06,7,West,General Trade
SO00048041,2024-02-27 00:00:00,CUST0039,SKU0043,EMP0070,93,293.17,2,North,General Trade
SO00048042,2023-12-19 00:00:00,CUST0456,SKU0002,EMP0082,72,151.11,2,West,General Trade
SO00048043,2024-01-26 00:00:00,CUST0406,SKU0036,EMP0028,8,530.76,10,East,Modern Trade
SO00048044,2023-11-27 00:00:00,CUST0033,SKU0007,EMP0047,111,240.08,2,North,Wholesale
SO00048045,2023-11-27 00:00:00,CUST0377,SKU0112,EMP0061,81,315.34,5,South,Wholesale
SO00048046,2024-05-09 00:00:00,CUST0334,SKU0039,EMP0009,115,122.21,7,East,Wholesale
SO00048047,2023-12-12 00:00:00,CUST0206,SKU0095,EMP0067,80,189.45,10,North,Modern Trade
SO00048048,2023-06-29 00:00:00,CUST0448,SKU0103,EMP0079,159,658.99,5,West,Modern Trade
SO00048049,2023-07-05 00:00:00,CUST0300,SKU0043,EMP0052,68,305.76,2,West,General Trade
SO00048050,2024-10-17 00:00:00,CUST0303,SKU0096,EMP0092,81,135.83,5,North,Wholesale
SO00048051,2023-10-11 00:00:00,CUST0349,SKU0119,EMP0010,96,614.79,7,West,Wholesale
SO00048052,2024-02-08 00:00:00,CUST0033,SKU0058,EMP0010,160,488.69,10,North,Wholesale
SO00048053,2024-04-10 00:00:00,CUST0344,SKU0029,EMP0013,165,475.06,5,South,Wholesale
SO00048054,2023-04-11 00:00:00,CUST0447,SKU0072,EMP0070,154,676.44,10,North,Wholesale
SO00048055,2023-12-18 00:00:00,CUST0479,SKU0080,EMP0098,85,613.85,2,West,Wholesale
SO00048056,2023-06-19 00:00:00,CUST0470,SKU0106,EMP0100,124,676.27,5,West,Wholesale
SO00048057,2023-09-30 00:00:00,CUST0458,SKU0063,EMP0015,124,62.79,10,East,Modern Trade
SO00048058,2024-08-29 00:00:00,CUST0222,SKU0030,EMP0019,78,93.88,5,West,Modern Trade
SO00048059,2024-04-24 00:00:00,CUST0241,SKU0008,EMP0037,85,598.37,10,East,General Trade
SO00048060,2023-04-30 00:00:00,CUST0216,SKU0017,EMP0012,29,151.62,0,East,Modern Trade
SO00048061,2024-01-14 00:00:00,CUST0038,SKU0058,EMP0052,198,498.79,0,West,Modern Trade
SO00048062,2024-09-08 00:00:00,CUST0162,SKU0082,EMP0050,84,610.37,2,West,General Trade
SO00048063,2024-03-03 00:00:00,CUST0084,SKU0009,EMP0042,134,478.95,5,South,Wholesale
SO00048064,2024-08-25 00:00:00,CUST0243,SKU0092,EMP0057,115,385.06,2,East,Modern Trade
SO00048065,2024-03-10 00:00:00,CUST0469,SKU0104,EMP0007,160,476.26,5,East,Wholesale
SO00048066,2024-05-22 00:00:00,CUST0021,SKU0047,EMP0029,94,440.54,10,North,Modern Trade
SO00048067,2024-11-23 00:00:00,CUST0206,SKU0100,EMP0096,112,676.17,2,North,Modern Trade
SO00048068,2024-09-15 00:00:00,CUST0236,SKU0014,EMP0084,137,678.07,10,East,Modern Trade
SO00048069,2024-07-07 00:00:00,CUST0210,SKU0040,EMP0009,141,617.33,10,North,Modern Trade
SO00048070,2024-06-17 00:00:00,CUST0205,SKU0078,EMP0055,72,679.4,2,South,Modern Trade
SO00048071,2023-01-25 00:00:00,CUST0149,SKU0069,EMP0045,6,382.21,0,East,Wholesale
SO00048072,2024-11-10 00:00:00,CUST0105,SKU0055,EMP0008,40,71.41,10,South,General Trade
SO00048073,2024-12-01 00:00:00,CUST0045,SKU0038,EMP0063,171,26.6,7,East,Modern Trade
SO00048074,2023-06-17 00:00:00,CUST0276,SKU0039,EMP0037,128,118.7,2,North,Modern Trade
SO00048075,2024-09-22 00:00:00,CUST0221,SKU0058,EMP0055,30,479.55,2,West,General Trade
SO00048076,2024-05-02 00:00:00,CUST0317,SKU0072,EMP0089,7,676.1,0,North,Modern Trade
SO00048077,2023-09-14 00:00:00,CUST0306,SKU0005,EMP0084,107,398.06,5,East,General Trade
SO00048078,2024-01-09 00:00:00,CUST0249,SKU0045,EMP0019,177,603.75,10,North,General Trade
SO00048079,2023-07-22 00:00:00,CUST0296,SKU0083,EMP0031,172,451.89,10,East,Wholesale
SO00048080,2023-02-02 00:00:00,CUST0453,SKU0014,EMP0013,123,667.36,7,West,General Trade
SO00048081,2023-04-17 00:00:00,CUST0190,SKU0075,EMP0096,126,214.4,5,East,Wholesale
SO00048082,2023-04-26 00:00:00,CUST0263,SKU0091,EMP0053,67,214.6,0,South,General Trade
SO00048083,2024-12-16 00:00:00,CUST0383,SKU0056,EMP0058,179,326.57,0,North,Wholesale
SO00048084,2024-04-07 00:00:00,CUST0067,SKU0074,EMP0007,23,714.66,5,South,General Trade
SO00048085,2024-10-31 00:00:00,CUST0053,SKU0076,EMP0011,78,82.35,10,North,General Trade
SO00048086,2024-10-31 00:00:00,CUST0102,SKU0028,EMP0029,117,262.24,2,West,Modern Trade
SO00048087,2024-04-28 00:00:00,CUST0161,SKU0052,EMP0014,164,689.19,5,South,Wholesale
SO00048088,2023-05-17 00:00:00,CUST0190,SKU0046,EMP0050,68,270.16,2,East,Wholesale
SO00048089,2024-06-27 00:00:00,CUST0151,SKU0092,EMP0023,1,369.11,7,North,General Trade
SO00048090,2023-08-09 00:00:00,CUST0017,SKU0040,EMP0065,172,652.28,5,West,Wholesale
SO00048091,2023-11-27 00:00:00,CUST0216,SKU0097,EMP0100,194,194.14,5,East,Modern Trade
SO00048092,2024-12-07 00:00:00,CUST0411,SKU0066,EMP0098,21,317.77,10,West,Modern Trade
SO00048093,2024-09-10 00:00:00,CUST0462,SKU0119,EMP0043,89,666.48,2,North,Wholesale
SO00048094,2024-12-06 00:00:00,CUST0257,SKU0028,EMP0064,14,275.35,7,East,Wholesale
SO00048095,2023-07-17 00:00:00,CUST0474,SKU0006,EMP0060,181,150.08,5,South,Wholesale
SO00048096,2023-10-24 00:00:00,CUST0169,SKU0029,EMP0014,33,454.74,7,West,Modern Trade
SO00048097,2023-03-08 00:00:00,CUST0143,SKU0077,EMP0082,165,188.83,10,West,Modern Trade
SO00048098,2023-11-11 00:00:00,CUST0119,SKU0041,EMP0071,123,317.93,5,East,Modern Trade
SO00048099,2023-11-28 00:00:00,CUST0160,SKU0037,EMP0005,55,81.42,5,South,Modern Trade
SO00048100,2024-09-14 00:00:00,CUST0189,SKU0108,EMP0061,12,41.54,2,East,General Trade
SO00048101,2023-08-19 00:00:00,CUST0395,SKU0051,EMP0065,54,108.09,7,South,Wholesale
SO00048102,2023-06-14 00:00:00,CUST0346,SKU0031,EMP0037,182,716.43,10,North,General Trade
SO00048103,2024-10-28 00:00:00,CUST0163,SKU0009,EMP0076,73,464.3,7,South,Modern Trade
SO00048104,2023-08-24 00:00:00,CUST0313,SKU0104,EMP0074,126,489.5,2,East,Modern Trade
SO00048105,2023-04-22 00:00:00,CUST0335,SKU0096,EMP0066,80,142.85,2,East,Modern Trade
SO00048106,2023-01-04 00:00:00,CUST0118,SKU0096,EMP0020,58,146.7,5,East,Wholesale
SO00048107,2024-02-29 00:00:00,CUST0457,SKU0006,EMP0031,55,155.48,10,North,Modern Trade
SO00048108,2023-07-05 00:00:00,CUST0400,SKU0025,EMP0043,190,284.47,0,South,Wholesale
SO00048109,2024-07-10 00:00:00,CUST0162,SKU0089,EMP0012,64,424.85,2,West,General Trade
SO00048110,2024-09-08 00:00:00,CUST0293,SKU0088,EMP0020,86,717.46,5,East,General Trade
SO00048111,2024-09-10 00:00:00,CUST0105,SKU0063,EMP0025,58,66.05,7,South,General Trade
SO00048112,2023-04-27 00:00:00,CUST0086,SKU0078,EMP0023,179,683.34,2,South,General Trade
SO00048113,2023-07-27 00:00:00,CUST0037,SKU0105,EMP0021,36,173.98,7,South,Modern Trade
SO00048114,2023-12-01 00:00:00,CUST0110,SKU0004,EMP0053,161,125.05,0,South,Modern Trade
SO00048115,2023-02-19 00:00:00,CUST0378,SKU0084,EMP0028,168,20.75,2,South,General Trade
SO00048116,2024-12-18 00:00:00,CUST0493,SKU0023,EMP0076,21,365.35,7,West,General Trade
SO00048117,2024-04-18 00:00:00,CUST0446,SKU0089,EMP0083,119,432.52,0,South,General Trade
SO00048118,2024-11-23 00:00:00,CUST0427,SKU0115,EMP0056,3,449.65,2,West,Wholesale
SO00048119,2024-08-29 00:00:00,CUST0200,SKU0031,EMP0068,183,740.83,5,West,General Trade
SO00048120,2023-04-06 00:00:00,CUST0229,SKU0018,EMP0048,181,218.1,7,South,General Trade
SO00048121,2023-05-21 00:00:00,CUST0217,SKU0020,EMP0074,84,551.9,10,West,Modern Trade
SO00048122,2024-10-28 00:00:00,CUST0062,SKU0029,EMP0078,14,445.59,2,West,Wholesale
SO00048123,2024-03-17 00:00:00,CUST0299,SKU0085,EMP0085,5,179.92,2,West,Wholesale
SO00048124,2023-01-18 00:00:00,CUST0274,SKU0032,EMP0012,85,179.2,0,East,Wholesale
SO00048125,2023-04-22 00:00:00,CUST0185,SKU0011,EMP0071,183,193.97,2,West,Wholesale
SO00048126,2023-12-09 00:00:00,CUST0328,SKU0020,EMP0026,75,540.88,7,South,Modern Trade
SO00048127,2024-10-18 00:00:00,CUST0216,SKU0069,EMP0043,153,380.36,7,East,Modern Trade
SO00048128,2023-01-06 00:00:00,CUST0347,SKU0080,EMP0092,6,611.7,0,West,Modern Trade
SO00048129,2023-12-06 00:00:00,CUST0196,SKU0113,EMP0018,167,494.16,0,East,General Trade
SO00048130,2024-11-11 00:00:00,CUST0284,SKU0024,EMP0100,153,574.96,7,West,General Trade
SO00048131,2024-08-04 00:00:00,CUST0500,SKU0118,EMP0005,54,98.97,5,West,Modern Trade
SO00048132,2023-11-19 00:00:00,CUST0092,SKU0068,EMP0018,26,72.95,7,West,General Trade
SO00048133,2024-08-25 00:00:00,CUST0252,SKU0071,EMP0013,3,568.11,5,South,Modern Trade
SO00048134,2024-03-14 00:00:00,CUST0063,SKU0100,EMP0048,129,671.37,10,North,General Trade
SO00048135,2023-08-16 00:00:00,CUST0215,SKU0049,EMP0095,77,404.09,0,West,Wholesale
SO00048136,2023-05-14 00:00:00,CUST0014,SKU0027,EMP0059,119,192.85,10,West,Modern Trade
SO00048137,2024-09-14 00:00:00,CUST0419,SKU0072,EMP0067,144,680.7,7,West,Modern Trade
SO00048138,2024-10-04 00:00:00,CUST0029,SKU0096,EMP0054,86,148.23,2,West,General Trade
SO00048139,2023-01-06 00:00:00,CUST0151,SKU0087,EMP0056,17,722.62,2,North,General Trade
SO00048140,2023-02-16 00:00:00,CUST0010,SKU0085,EMP0043,25,182.5,10,North,General Trade
SO00048141,2024-04-30 00:00:00,CUST0470,SKU0021,EMP0058,5,549.08,7,West,Wholesale
SO00048142,2023-08-18 00:00:00,CUST0205,SKU0103,EMP0071,81,661.89,2,South,Modern Trade
SO00048143,2024-07-05 00:00:00,CUST0088,SKU0073,EMP0092,104,331.06,0,West,Modern Trade
SO00048144,2024-04-25 00:00:00,CUST0461,SKU0058,EMP0085,161,506.42,0,West,General Trade
SO00048145,2024-10-17 00:00:00,CUST0093,SKU0043,EMP0023,100,296.88,10,South,Wholesale
SO00048146,2024-06-12 00:00:00,CUST0475,SKU0051,EMP0060,110,110.82,7,West,Wholesale
SO00048147,2024-07-21 00:00:00,CUST0157,SKU0108,EMP0014,150,42.83,10,East,Modern Trade
SO00048148,2023-01-15 00:00:00,CUST0024,SKU0102,EMP0083,195,69.75,0,North,Wholesale
SO00048149,2023-04-08 00:00:00,CUST0225,SKU0057,EMP0051,186,329.33,7,North,General Trade
SO00048150,2024-11-20 00:00:00,CUST0102,SKU0029,EMP0007,114,460.01,7,West,Modern Trade
SO00048151,2023-02-27 00:00:00,CUST0303,SKU0055,EMP0051,112,69.31,0,North,Wholesale
SO00048152,2023-10-20 00:00:00,CUST0111,SKU0074,EMP0003,89,760.63,2,West,Wholesale
SO00048153,2024-06-29 00:00:00,CUST0357,SKU0007,EMP0030,6,231.56,5,North,Wholesale
SO00048154,2023-07-20 00:00:00,CUST0272,SKU0032,EMP0011,132,182.5,7,West,General Trade
SO00048155,2023-11-30 00:00:00,CUST0420,SKU0085,EMP0093,13,172.1,5,South,Modern Trade
SO00048156,2023-05-10 00:00:00,CUST0052,SKU0107,EMP0075,109,58.78,10,West,General Trade
SO00048157,2023-11-14 00:00:00,CUST0235,SKU0089,EMP0013,167,407.37,2,South,Modern Trade
SO00048158,2023-03-26 00:00:00,CUST0302,SKU0088,EMP0028,108,741.95,10,West,Modern Trade
SO00048159,2023-12-28 00:00:00,CUST0144,SKU0089,EMP0060,5,433.29,2,North,General Trade
SO00048160,2024-12-14 00:00:00,CUST0066,SKU0112,EMP0096,54,304.48,0,South,Wholesale
SO00048161,2024-08-07 00:00:00,CUST0163,SKU0075,EMP0022,179,211.35,5,South,Modern Trade
SO00048162,2023-05-04 00:00:00,CUST0108,SKU0009,EMP0078,168,488.88,2,East,General Trade
SO00048163,2024-12-21 00:00:00,CUST0246,SKU0041,EMP0060,13,318.23,2,West,General Trade
SO00048164,2024-09-17 00:00:00,CUST0199,SKU0111,EMP0014,60,341.74,7,East,Wholesale
SO00048165,2023-08-28 00:00:00,CUST0108,SKU0056,EMP0012,146,340.76,2,East,General Trade
SO00048166,2024-07-01 00:00:00,CUST0089,SKU0084,EMP0034,76,20.33,10,West,General Trade
SO00048167,2024-08-04 00:00:00,CUST0426,SKU0062,EMP0046,105,87.27,7,West,General Trade
SO00048168,2023-07-13 00:00:00,CUST0245,SKU0093,EMP0031,191,642.6,10,East,General Trade
SO00048169,2023-10-21 00:00:00,CUST0285,SKU0049,EMP0086,1,428.5,10,West,General Trade
SO00048170,2024-03-05 00:00:00,CUST0041,SKU0025,EMP0087,69,265.35,5,South,Modern Trade
SO00048171,2023-08-24 00:00:00,CUST0304,SKU0102,EMP0061,182,69.83,7,West,Modern Trade
SO00048172,2023-03-31 00:00:00,CUST0400,SKU0043,EMP0023,122,288.87,10,South,Wholesale
SO00048173,2023-09-08 00:00:00,CUST0438,SKU0039,EMP0049,23,120.33,7,West,Wholesale
SO00048174,2023-05-29 00:00:00,CUST0186,SKU0120,EMP0029,186,768.63,0,West,Modern Trade
SO00048175,2024-01-09 00:00:00,CUST0133,SKU0062,EMP0060,81,89.13,7,North,General Trade
SO00048176,2024-04-21 00:00:00,CUST0090,SKU0087,EMP0076,121,768.31,2,South,General Trade
SO00048177,2024-10-31 00:00:00,CUST0290,SKU0097,EMP0054,72,192.9,10,North,General Trade
SO00048178,2024-06-03 00:00:00,CUST0399,SKU0115,EMP0063,24,481.2,0,East,Wholesale
SO00048179,2023-09-01 00:00:00,CUST0449,SKU0085,EMP0100,51,182.61,10,North,General Trade
SO00048180,2024-10-15 00:00:00,CUST0143,SKU0073,EMP0029,98,310.54,2,West,Modern Trade
SO00048181,2023-05-29 00:00:00,CUST0317,SKU0007,EMP0005,96,223.86,10,North,Modern Trade
SO00048182,2024-04-29 00:00:00,CUST0092,SKU0013,EMP0056,38,648.13,7,West,General Trade
SO00048183,2023-06-17 00:00:00,CUST0200,SKU0050,EMP0053,102,62.69,2,West,General Trade
SO00048184,2024-02-28 00:00:00,CUST0297,SKU0047,EMP0050,5,449.31,7,South,Wholesale
SO00048185,2024-09-18 00:00:00,CUST0490,SKU0015,EMP0056,34,370.42,7,South,Modern Trade
SO00048186,2023-11-11 00:00:00,CUST0472,SKU0021,EMP0048,85,552.88,2,East,Wholesale
SO00048187,2024-07-17 00:00:00,CUST0423,SKU0056,EMP0080,170,342.55,10,South,Wholesale
SO00048188,2024-03-09 00:00:00,CUST0331,SKU0046,EMP0079,37,262.99,2,South,Wholesale
SO00048189,2024-03-14 00:00:00,CUST0129,SKU0051,EMP0034,82,106.78,5,South,Modern Trade
SO00048190,2024-01-27 00:00:00,CUST0035,SKU0087,EMP0051,99,731.29,2,North,Modern Trade
SO00048191,2024-10-22 00:00:00,CUST0283,SKU0093,EMP0025,171,626.06,2,West,General Trade
SO00048192,2024-11-07 00:00:00,CUST0240,SKU0120,EMP0036,146,796.49,7,West,General Trade
SO00048193,2023-12-02 00:00:00,CUST0191,SKU0063,EMP0078,136,62.77,7,East,Modern Trade
SO00048194,2023-04-22 00:00:00,CUST0443,SKU0078,EMP0058,30,710.68,5,West,Modern Trade
SO00048195,2024-08-19 00:00:00,CUST0080,SKU0105,EMP0008,160,174.13,2,South,Modern Trade
SO00048196,2023-10-17 00:00:00,CUST0377,SKU0063,EMP0009,131,60.74,0,South,Wholesale
SO00048197,2024-09-18 00:00:00,CUST0166,SKU0106,EMP0054,68,712.81,2,North,Modern Trade
SO00048198,2024-03-23 00:00:00,CUST0448,SKU0057,EMP0037,173,355.97,0,West,Modern Trade
SO00048199,2023-12-08 00:00:00,CUST0327,SKU0059,EMP0057,61,718.61,0,South,General Trade
SO00048200,2023-07-17 00:00:00,CUST0354,SKU0015,EMP0032,4,336.61,5,East,General Trade
SO00048201,2024-02-14 00:00:00,CUST0061,SKU0067,EMP0009,178,755.0,10,North,General Trade
SO00048202,2024-06-25 00:00:00,CUST0459,SKU0004,EMP0034,107,125.44,7,West,Modern Trade
SO00048203,2023-05-04 00:00:00,CUST0092,SKU0053,EMP0071,134,334.3,2,West,General Trade
SO00048204,2024-03-30 00:00:00,CUST0277,SKU0112,EMP0027,44,308.57,0,West,General Trade
SO00048205,2024-10-18 00:00:00,CUST0345,SKU0077,EMP0023,159,200.84,0,West,Wholesale
SO00048206,2023-01-04 00:00:00,CUST0200,SKU0040,EMP0086,30,642.94,0,West,General Trade
SO00048207,2023-01-31 00:00:00,CUST0028,SKU0010,EMP0018,175,680.91,2,South,General Trade
SO00048208,2024-06-27 00:00:00,CUST0255,SKU0091,EMP0095,71,213.26,0,West,Wholesale
SO00048209,2024-02-02 00:00:00,CUST0498,SKU0070,EMP0014,145,308.21,10,North,Wholesale
SO00048210,2024-11-19 00:00:00,CUST0114,SKU0005,EMP0092,98,386.21,7,North,Wholesale
SO00048211,2024-10-16 00:00:00,CUST0283,SKU0069,EMP0048,94,389.54,7,West,General Trade
SO00048212,2023-10-13 00:00:00,CUST0461,SKU0073,EMP0073,43,309.28,5,West,General Trade
SO00048213,2023-12-03 00:00:00,CUST0045,SKU0037,EMP0054,145,82.63,0,East,Modern Trade
SO00048214,2024-12-10 00:00:00,CUST0006,SKU0037,EMP0022,196,80.26,10,East,Modern Trade
SO00048215,2023-03-11 00:00:00,CUST0004,SKU0117,EMP0070,104,763.51,7,North,Wholesale
SO00048216,2024-10-29 00:00:00,CUST0401,SKU0106,EMP0077,82,671.43,7,North,Wholesale
SO00048217,2024-07-23 00:00:00,CUST0412,SKU0087,EMP0041,167,740.16,7,South,Wholesale
SO00048218,2024-05-11 00:00:00,CUST0182,SKU0010,EMP0008,151,637.24,7,West,Wholesale
SO00048219,2024-04-02 00:00:00,CUST0434,SKU0072,EMP0030,35,699.78,7,East,General Trade
SO00048220,2024-11-12 00:00:00,CUST0207,SKU0073,EMP0004,157,326.77,2,North,Wholesale
SO00048221,2024-02-28 00:00:00,CUST0480,SKU0009,EMP0076,113,487.38,0,North,General Trade
SO00048222,2024-06-21 00:00:00,CUST0298,SKU0036,EMP0097,119,513.71,5,South,General Trade
SO00048223,2024-01-28 00:00:00,CUST0114,SKU0116,EMP0099,81,272.05,5,North,Wholesale
SO00048224,2024-09-07 00:00:00,CUST0201,SKU0002,EMP0088,110,151.94,2,West,General Trade
SO00048225,2024-09-26 00:00:00,CUST0101,SKU0019,EMP0051,99,755.56,7,West,General Trade
SO00048226,2024-12-11 00:00:00,CUST0289,SKU0070,EMP0096,57,292.18,7,West,General Trade
SO00048227,2023-11-29 00:00:00,CUST0342,SKU0044,EMP0043,107,564.12,10,West,Wholesale
SO00048228,2024-10-04 00:00:00,CUST0452,SKU0120,EMP0035,90,769.98,7,North,Wholesale
SO00048229,2024-09-26 00:00:00,CUST0037,SKU0089,EMP0093,39,422.52,2,South,Modern Trade
SO00048230,2023-02-19 00:00:00,CUST0110,SKU0016,EMP0030,190,69.26,7,South,Modern Trade
SO00048231,2024-02-25 00:00:00,CUST0332,SKU0107,EMP0090,192,61.72,5,North,General Trade
SO00048232,2023-02-01 00:00:00,CUST0025,SKU0056,EMP0056,138,328.39,0,North,Wholesale
SO00048233,2023-07-25 00:00:00,CUST0159,SKU0058,EMP0019,85,516.92,5,West,Wholesale
SO00048234,2023-04-27 00:00:00,CUST0354,SKU0104,EMP0085,59,463.67,2,East,General Trade
SO00048235,2023-05-30 00:00:00,CUST0227,SKU0032,EMP0090,7,178.93,2,East,Wholesale
SO00048236,2023-06-26 00:00:00,CUST0324,SKU0038,EMP0009,104,25.42,2,East,Modern Trade
SO00048237,2024-08-09 00:00:00,CUST0474,SKU0075,EMP0064,120,222.16,10,South,Wholesale
SO00048238,2023-05-20 00:00:00,CUST0043,SKU0067,EMP0099,116,706.47,5,South,General Trade
SO00048239,2023-06-08 00:00:00,CUST0237,SKU0010,EMP0028,165,645.26,7,North,General Trade
SO00048240,2023-06-03 00:00:00,CUST0454,SKU0034,EMP0085,33,80.89,5,East,General Trade
SO00048241,2023-11-30 00:00:00,CUST0325,SKU0089,EMP0084,43,401.03,5,West,Wholesale
SO00048242,2024-09-11 00:00:00,CUST0373,SKU0022,EMP0013,29,129.92,5,North,Wholesale
SO00048243,2024-11-10 00:00:00,CUST0494,SKU0050,EMP0086,31,63.54,5,North,Wholesale
SO00048244,2023-11-13 00:00:00,CUST0297,SKU0073,EMP0002,51,321.79,2,South,Wholesale
SO00048245,2023-03-24 00:00:00,CUST0191,SKU0077,EMP0068,106,193.31,2,East,Modern Trade
SO00048246,2023-10-27 00:00:00,CUST0079,SKU0044,EMP0056,141,577.98,10,East,Modern Trade
SO00048247,2024-10-13 00:00:00,CUST0064,SKU0053,EMP0049,167,316.95,5,East,Wholesale
SO00048248,2024-12-28 00:00:00,CUST0410,SKU0052,EMP0034,161,728.65,10,West,Wholesale
SO00048249,2023-08-05 00:00:00,CUST0483,SKU0092,EMP0070,30,384.64,10,West,Modern Trade
SO00048250,2023-07-10 00:00:00,CUST0416,SKU0021,EMP0046,194,575.04,5,East,Wholesale
SO00048251,2024-04-22 00:00:00,CUST0267,SKU0009,EMP0078,131,452.93,0,South,Modern Trade
SO00048252,2024-05-06 00:00:00,CUST0020,SKU0085,EMP0090,55,185.58,2,North,General Trade
SO00048253,2023-06-10 00:00:00,CUST0113,SKU0026,EMP0084,78,541.02,2,West,Modern Trade
SO00048254,2024-05-02 00:00:00,CUST0301,SKU0110,EMP0059,195,478.87,10,North,Modern Trade
